2025-10-10 22:51:47 | attendance_ai | INFO | Application started
2025-10-21 01:11:25 | data_pipeline | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-21 01:16:21 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify the students also and then monitor anomalies, and save alerts
2025-10-21 01:16:24 | data_pipeline | tools | INFO | Start fetching data by Agent!
2025-10-21 01:16:25 | data_pipeline | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-21 01:16:26 | data_pipeline | tools | INFO | Start preprocessing data by Agent!
2025-10-21 01:16:26 | data_pipeline | processor | INFO | Loaded 55 records from data/fetched/raw_data.jsonl
2025-10-21 01:16:26 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-21 01:16:26 | data_pipeline | processor | INFO | Starting full preprocessing pipeline...
2025-10-21 01:16:26 | data_pipeline | processor | INFO | Flattening nested attendance logs...
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Flattened 718 total log entries.
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Detecting temporal anomalies...
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Detected 47 temporal anomalies.
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Detecting fake badge patterns...
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Detected 5 potentially fake badges.
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Clustering attendance sessions...
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Generated 662 session records.
2025-10-21 01:16:27 | data_pipeline | processor | INFO | Building user profiles...
2025-10-21 01:16:28 | data_pipeline | processor | INFO | Generated 59 user profiles.
2025-10-21 01:16:28 | data_pipeline | processor | INFO | Assessing device health...
2025-10-21 01:16:28 | data_pipeline | processor | INFO | Device health computed for 2 devices.
2025-10-21 01:16:28 | data_pipeline | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-21 01:16:28 | data_pipeline | processor | INFO | Summary report generated successfully.
2025-10-21 01:16:28 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-21 01:16:28 | data_pipeline | processor | INFO | Summary: {'total_records': 718, 'unique_uids': 59, 'unique_sessions': 662, 'devices_analyzed': 2}
2025-10-21 01:16:28 | data_pipeline | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-21 01:16:29 | data_pipeline | tools | ERROR | Group tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\agent\tools.py", line 83, in group_tool
    data = load_jsonl(get_config().FETCHED_DATA_PATH)
           ^^^^^^^^^^
NameError: name 'load_jsonl' is not defined. Did you mean: 'load_json'?
2025-10-21 01:16:32 | data_pipeline | tools | INFO | Start monitoring data by Agent!
2025-10-21 01:16:32 | data_pipeline | observer | INFO | Observer initialized with 718 records
2025-10-21 01:16:32 | data_pipeline | observer | INFO | Running anomaly detection on dataset
2025-10-21 01:16:32 | data_pipeline | observer | INFO | Anomaly detection completed, 48 alerts found
2025-10-21 01:16:32 | data_pipeline | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-21 01:16:32 | data_pipeline | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-21 01:16:32 | data_pipeline | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-21 01:18:23 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify the students also and then monitor anomalies, and save alerts
2025-10-21 01:18:26 | data_pipeline | tools | INFO | Start fetching data by Agent!
2025-10-21 01:18:27 | data_pipeline | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-21 01:18:28 | data_pipeline | tools | INFO | Start preprocessing data by Agent!
2025-10-21 01:18:28 | data_pipeline | processor | INFO | Loaded 55 records from data/fetched/raw_data.jsonl
2025-10-21 01:18:28 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-21 01:18:28 | data_pipeline | processor | INFO | Starting full preprocessing pipeline...
2025-10-21 01:18:28 | data_pipeline | processor | INFO | Flattening nested attendance logs...
2025-10-21 01:18:29 | data_pipeline | processor | INFO | Flattened 718 total log entries.
2025-10-21 01:18:29 | data_pipeline | processor | INFO | Detecting temporal anomalies...
2025-10-21 01:18:29 | data_pipeline | processor | INFO | Detected 47 temporal anomalies.
2025-10-21 01:18:29 | data_pipeline | processor | INFO | Detecting fake badge patterns...
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Detected 5 potentially fake badges.
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Clustering attendance sessions...
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Generated 662 session records.
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Building user profiles...
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Generated 59 user profiles.
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Assessing device health...
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Device health computed for 2 devices.
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Summary report generated successfully.
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-21 01:18:30 | data_pipeline | processor | INFO | Summary: {'total_records': 718, 'unique_uids': 59, 'unique_sessions': 662, 'devices_analyzed': 2}
2025-10-21 01:18:30 | data_pipeline | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-21 01:18:32 | data_pipeline | tools | ERROR | Group tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\agent\tools.py", line 84, in group_tool
    data = load_jsonl(get_config().FETCHED_DATA_PATH)
           ^^^^^^^^^^
NameError: name 'load_jsonl' is not defined. Did you mean: 'load_json'?
2025-10-21 01:18:34 | data_pipeline | tools | INFO | Start monitoring data by Agent!
2025-10-21 01:18:34 | data_pipeline | observer | INFO | Observer initialized with 718 records
2025-10-21 01:18:34 | data_pipeline | observer | INFO | Running anomaly detection on dataset
2025-10-21 01:18:34 | data_pipeline | observer | INFO | Anomaly detection completed, 48 alerts found
2025-10-21 01:18:34 | data_pipeline | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-21 01:18:34 | data_pipeline | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-21 01:18:34 | data_pipeline | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-21 01:20:14 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify the students also and then monitor anomalies, and save alerts
2025-10-21 01:20:17 | data_pipeline | tools | INFO | Start fetching data by Agent!
2025-10-21 01:20:18 | data_pipeline | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-21 01:20:19 | data_pipeline | tools | INFO | Start preprocessing data by Agent!
2025-10-21 01:20:19 | data_pipeline | processor | INFO | Loaded 55 records from data/fetched/raw_data.jsonl
2025-10-21 01:20:19 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-21 01:20:20 | data_pipeline | processor | INFO | Starting full preprocessing pipeline...
2025-10-21 01:20:20 | data_pipeline | processor | INFO | Flattening nested attendance logs...
2025-10-21 01:20:20 | data_pipeline | processor | INFO | Flattened 718 total log entries.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Detecting temporal anomalies...
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Detected 47 temporal anomalies.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Detecting fake badge patterns...
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Detected 5 potentially fake badges.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Clustering attendance sessions...
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Generated 662 session records.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Building user profiles...
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Generated 59 user profiles.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Assessing device health...
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Device health computed for 2 devices.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Summary report generated successfully.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-21 01:20:21 | data_pipeline | processor | INFO | Summary: {'total_records': 718, 'unique_uids': 59, 'unique_sessions': 662, 'devices_analyzed': 2}
2025-10-21 01:20:21 | data_pipeline | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-21 01:20:22 | data_pipeline | tools | INFO | Loaded 55 records for grouping
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Filtered 19 records from 55
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Extracted 19 UID sets
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-21 01:20:22 | data_pipeline | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-21 01:20:23 | data_pipeline | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-21 01:20:23 | data_pipeline | tools | INFO | Start monitoring data by Agent!
2025-10-21 01:20:23 | data_pipeline | observer | INFO | Observer initialized with 718 records
2025-10-21 01:20:23 | data_pipeline | observer | INFO | Running anomaly detection on dataset
2025-10-21 01:20:24 | data_pipeline | observer | INFO | Anomaly detection completed, 48 alerts found
2025-10-21 01:20:24 | data_pipeline | observer | INFO | Saving alerts to data/monitored/alerts.csv as CSV
2025-10-21 01:20:24 | data_pipeline | observer | INFO | Alerts successfully saved to data/monitored/alerts.csv
2025-10-21 01:20:24 | data_pipeline | tools | INFO | Alerts saved successfully to data/monitored/alerts.csv
2025-10-21 01:22:34 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify the students also and then monitor anomalies, and save alerts
2025-10-21 01:22:38 | data_pipeline | tools | INFO | Start fetching data by Agent!
2025-10-21 01:22:39 | data_pipeline | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-21 01:22:40 | data_pipeline | tools | INFO | Start preprocessing data by Agent!
2025-10-21 01:22:40 | data_pipeline | processor | INFO | Loaded 55 records from data/fetched/raw_data.jsonl
2025-10-21 01:22:40 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-21 01:22:40 | data_pipeline | processor | INFO | Starting full preprocessing pipeline...
2025-10-21 01:22:40 | data_pipeline | processor | INFO | Flattening nested attendance logs...
2025-10-21 01:22:41 | data_pipeline | processor | INFO | Flattened 718 total log entries.
2025-10-21 01:22:41 | data_pipeline | processor | INFO | Detecting temporal anomalies...
2025-10-21 01:22:41 | data_pipeline | processor | INFO | Detected 47 temporal anomalies.
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Detecting fake badge patterns...
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Detected 5 potentially fake badges.
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Clustering attendance sessions...
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Generated 662 session records.
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Building user profiles...
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Generated 59 user profiles.
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Assessing device health...
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Device health computed for 2 devices.
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Clean data exported successfully to data/preprocessed/clean_data.csv
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Summary report generated successfully.
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-21 01:22:42 | data_pipeline | processor | INFO | Summary: {'total_records': 718, 'unique_uids': 59, 'unique_sessions': 662, 'devices_analyzed': 2}
2025-10-21 01:22:42 | data_pipeline | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.csv
2025-10-21 01:22:44 | data_pipeline | tools | INFO | Loaded 55 records for grouping
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Filtered 19 records from 55
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Extracted 19 UID sets
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Assigned group 'Test' with count 8
2025-10-21 01:22:44 | data_pipeline | group_analyzer | INFO | Groups saved to data/grouped/groups.json
